age,workclass,fnlwgt,education,education-num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country,income >50K?
26,4,166295,13,13,0,8,2,0,1,0,0,41,0,0
36,0,220511,9,10,0,1,2,0,1,0,0,40,0,0
52,0,246936,6,7,0,2,2,0,1,0,0,40,0,0
33,0,104509,9,10,1,8,5,0,0,0,0,40,0,0
33,0,252168,8,9,0,10,2,4,1,0,0,40,0,0
25,0,92093,13,13,0,4,2,0,1,0,0,20,0,0
62,0,88055,13,13,0,7,2,0,1,0,0,40,0,0
38,0,129591,9,10,0,1,2,0,1,0,0,40,0,0
46,0,142719,8,9,5,9,3,0,1,0,0,65,0,0
46,0,128796,13,13,0,4,2,0,1,0,0,44,0,1
38,0,115336,8,9,1,2,5,0,0,0,0,70,0,0
52,0,190333,9,10,0,8,2,0,1,0,0,40,0,1
63,1,179444,3,4,0,4,2,0,1,0,0,15,0,0
49,0,218676,9,10,0,7,2,0,1,0,0,43,0,0
17,4,148194,6,7,2,8,1,0,0,0,0,12,0,0
33,0,184833,8,9,2,2,3,0,0,0,0,35,0,0
70,1,280639,8,9,4,2,4,0,0,2329,0,20,0,0
19,0,217769,9,10,2,2,1,0,0,0,0,15,0,0
61,0,56009,9,10,0,3,2,0,1,0,0,40,0,0
33,0,255334,13,13,0,5,2,0,1,0,0,25,0,1
29,0,349154,5,6,3,9,5,0,0,0,0,40,31,0
40,4,24763,9,10,1,10,5,0,1,6849,0,40,0,0
43,5,41834,8,9,0,10,2,0,1,0,0,38,0,1
24,0,113466,8,9,2,3,3,0,1,0,0,40,0,0
29,0,130856,9,10,0,1,2,0,1,0,0,60,0,0
61,1,268797,8,9,0,2,0,4,0,0,0,17,0,0
48,0,202117,6,7,1,2,3,0,0,0,0,34,0,0
19,0,280146,9,10,2,6,1,0,1,0,0,20,0,0
30,0,70377,9,10,2,7,3,0,0,0,0,40,0,0
24,0,236696,9,10,2,2,3,0,1,0,0,30,0,0
39,4,222572,14,14,2,5,5,0,0,0,0,43,0,0
46,2,110702,9,10,1,4,5,0,0,2036,0,60,0,0
40,0,96129,8,9,0,3,2,0,1,0,0,72,0,1
27,4,200492,13,13,2,5,1,0,0,0,0,40,0,0
25,0,193820,14,14,2,5,1,0,0,0,0,40,0,0
31,0,454508,6,7,2,1,3,0,1,0,2001,40,0,0
58,0,220789,13,13,1,10,3,0,1,0,0,45,0,0
33,0,101345,8,9,0,4,0,0,0,0,0,42,4,1
40,0,140559,8,9,4,2,5,0,0,0,0,25,0,0
40,2,64885,14,14,0,3,2,0,1,0,0,70,0,1
31,0,402361,8,9,0,1,2,0,1,0,0,40,0,0
33,0,143582,8,9,3,2,5,1,0,0,0,48,11,0
49,0,185385,10,12,0,3,2,0,1,0,0,45,0,0
24,0,112706,11,11,2,0,1,0,1,0,0,40,0,0
46,0,130364,8,9,2,1,5,0,1,0,0,40,0,0
58,4,147428,14,14,0,5,2,0,1,0,0,40,0,1
20,0,205895,9,10,2,3,1,0,0,0,0,20,0,0
43,0,153160,9,10,0,8,0,0,0,0,0,40,0,0
48,1,167918,14,14,0,3,2,1,1,0,0,50,7,0
41,0,195661,9,10,0,10,2,0,1,0,0,54,0,0
27,5,146243,9,10,3,2,3,0,0,0,0,30,0,0
52,4,246197,8,9,0,1,2,0,1,0,0,40,0,0
52,4,192563,9,10,1,4,3,0,0,0,0,38,0,0
19,0,244115,8,9,2,2,1,4,1,0,0,30,0,0
39,4,98587,9,10,1,5,1,0,0,0,0,45,0,0
47,0,145886,9,10,1,2,5,0,0,0,0,40,0,0
27,0,244315,8,9,1,1,4,3,1,0,0,40,0,0
48,0,192779,9,10,1,1,3,0,1,0,0,40,0,0
50,0,209464,8,9,3,2,5,0,0,0,0,35,0,0
60,0,25141,9,10,0,10,2,0,1,0,0,60,0,0
28,0,405793,10,12,0,0,2,0,1,0,0,45,0,1
47,3,53498,8,9,1,2,5,4,0,0,0,40,0,0
40,1,162312,8,9,0,1,2,1,1,0,0,66,10,0
37,0,277022,8,9,2,6,5,0,0,3887,0,40,32,0
41,5,109762,14,14,2,5,3,0,1,0,0,40,0,0
38,0,123031,8,9,0,8,2,1,1,0,0,48,37,0
46,3,119890,11,11,3,0,3,3,0,0,0,30,0,0
21,1,409230,9,10,2,8,1,0,1,0,0,30,0,0
44,0,223308,14,14,3,3,5,0,0,0,0,48,0,0
47,1,119199,9,10,0,8,0,0,0,0,0,35,0,1
42,4,351161,9,10,1,1,3,0,1,0,0,40,0,0
56,0,174533,13,13,2,4,3,0,0,0,0,45,0,1
32,0,324386,13,13,2,5,1,0,1,0,0,40,0,0
24,0,126568,13,13,0,2,2,0,1,0,0,33,0,0
26,0,275703,9,10,0,3,2,0,1,0,0,40,0,0
36,1,219611,13,13,2,3,3,4,0,2174,0,50,0,0
49,0,200471,6,7,2,2,3,0,1,0,0,60,0,0
65,0,155261,8,9,0,4,2,0,1,0,0,40,0,1
73,5,74040,3,4,1,2,3,1,0,0,0,40,0,0
34,0,226296,6,7,0,6,2,0,1,0,0,40,0,0
22,0,211968,13,13,2,8,1,0,0,0,0,40,0,0
49,4,126446,9,10,2,2,5,0,0,0,0,30,0,0
25,0,262885,6,7,2,2,5,4,0,0,0,32,0,0
39,0,188069,4,5,0,10,2,0,1,0,0,25,0,0
19,0,113546,6,7,2,1,3,0,1,0,0,56,0,0
24,0,227070,5,6,0,7,0,0,0,0,0,40,0,0
34,0,136997,8,9,1,8,5,0,0,0,0,35,0,0
21,0,212407,8,9,2,7,4,0,1,0,0,40,0,0
43,0,197810,14,14,1,2,5,0,0,0,0,40,0,0
39,0,141802,9,10,1,8,5,4,0,0,0,40,0,0
33,1,124187,10,12,2,2,3,4,1,0,0,32,0,0
19,0,201743,9,10,2,2,1,0,0,0,0,26,0,0
17,0,156736,5,6,2,3,5,0,0,0,0,12,0,0
43,1,47261,9,10,0,9,2,0,1,0,0,50,0,0
62,0,150693,8,9,4,8,3,0,0,0,0,42,0,0
53,4,233734,14,14,1,5,3,4,0,0,0,40,0,1
45,5,35969,14,14,0,5,2,0,1,0,0,60,0,1
47,0,159550,8,9,1,8,3,4,0,0,0,40,0,0
30,0,190823,9,10,2,2,1,4,0,0,0,40,0,0
53,0,213378,8,9,3,3,3,0,0,0,0,33,0,0
24,0,257500,8,9,3,7,1,4,0,0,0,40,0,0
41,4,488706,9,10,0,6,2,0,1,0,0,40,0,0
58,4,239405,2,3,1,2,4,4,0,0,0,40,28,0
27,3,105189,8,9,1,8,3,0,1,4865,0,50,0,0
63,5,109735,8,9,1,8,3,0,0,0,0,38,0,0
50,0,172942,9,10,1,2,1,0,1,0,0,28,0,0
43,4,209899,14,14,2,0,3,4,0,8614,0,47,0,1
29,2,87745,9,10,2,4,3,0,1,0,0,60,0,0
41,0,187881,9,10,0,3,2,0,1,3942,0,40,0,0
55,0,234125,8,9,0,2,2,0,1,0,0,40,0,0
36,0,272944,8,9,2,10,3,0,1,0,0,45,0,0
23,4,129232,8,9,2,8,1,0,1,0,0,40,0,0
22,0,100345,13,13,2,1,3,0,1,13550,0,55,0,1
58,1,195835,9,10,1,1,3,0,1,0,0,45,0,0
25,0,251854,6,7,2,8,1,4,0,0,0,40,0,0
40,0,103474,8,9,0,3,0,0,0,0,0,30,0,0
38,0,22042,11,11,2,5,3,0,0,0,0,39,0,0
37,0,343721,13,13,0,5,2,0,1,0,0,40,0,1
19,0,232368,9,10,2,2,1,0,0,0,0,35,0,0
55,0,174478,5,6,2,2,3,0,1,0,0,29,0,0
55,0,282023,13,13,0,3,2,0,1,15024,0,50,0,1
28,0,274690,13,13,2,8,3,0,1,0,0,45,0,0
53,0,251675,8,9,0,1,2,0,1,0,0,40,36,0
60,0,128367,9,10,1,5,5,0,1,3325,0,42,0,0
32,0,37380,9,10,1,8,5,0,0,0,0,38,0,0
34,0,173730,8,9,0,3,2,0,1,0,0,50,0,0
49,0,353824,9,10,1,5,3,0,1,0,0,45,0,1
21,0,225890,9,10,2,2,4,0,0,0,0,30,0,0
24,5,147147,13,13,2,8,3,4,0,0,0,20,0,0
53,0,233780,11,11,1,8,3,4,0,2202,0,40,0,0
34,4,188682,13,13,5,5,3,0,0,0,0,40,0,0
41,0,277192,2,3,0,9,0,0,0,0,0,40,20,0
21,0,314182,8,9,2,2,3,0,0,0,0,40,0,0
43,0,220776,14,14,0,4,2,0,1,0,0,35,0,1
31,4,189269,8,9,2,12,1,0,1,0,0,40,0,0
38,0,35429,8,9,0,6,2,0,1,0,2042,40,0,0
42,0,154374,13,13,0,4,2,0,1,0,2415,60,0,1
62,0,161460,13,13,2,9,3,0,1,0,0,30,0,0
51,0,251487,3,4,4,7,3,2,0,0,0,40,0,0
30,0,177531,8,9,2,3,5,4,0,0,0,25,0,0
24,0,53942,13,13,0,7,2,0,1,0,0,40,0,0
36,0,113481,8,9,1,1,3,0,1,0,0,40,0,0
57,0,361324,5,6,0,1,2,0,1,0,0,40,0,0
46,0,330087,13,13,0,4,2,0,1,0,0,55,0,1
33,0,276221,15,16,0,5,2,0,1,0,0,40,0,0
42,0,121055,9,10,2,3,3,0,1,0,0,45,0,0
62,0,118696,8,9,0,1,2,0,1,0,0,40,0,0
64,1,289741,9,10,0,3,2,0,1,0,0,20,0,0
18,0,238401,9,10,2,3,1,0,0,0,0,25,0,0
43,0,262038,2,3,5,9,5,0,1,0,0,35,20,0
62,1,26911,3,4,4,2,3,0,0,0,0,66,0,0
29,0,161155,10,12,0,5,2,0,1,0,0,50,0,0
43,0,252519,13,13,0,6,2,4,1,0,0,40,28,1
39,0,43712,8,9,0,4,2,0,1,7298,0,40,0,1
34,0,188900,13,13,0,4,0,0,0,0,0,40,0,0
44,0,120057,10,12,0,4,2,0,1,4386,0,45,0,1
25,0,134113,13,13,2,8,3,0,1,0,0,30,0,0
47,4,165822,9,10,1,10,5,0,1,0,0,40,0,0
17,0,99161,5,6,2,2,1,0,1,0,0,8,0,0
41,4,74581,13,13,1,5,5,0,1,0,0,65,0,0
19,0,304643,9,10,2,3,1,0,1,0,0,20,0,0
57,0,121821,1,2,0,2,2,3,1,0,0,40,24,0
25,0,154863,8,9,2,8,5,4,1,0,0,35,0,0
37,4,365430,9,10,0,8,2,0,1,0,0,40,4,1
29,0,183111,11,11,0,7,2,0,1,0,0,40,0,0
32,0,50178,9,10,2,3,1,0,1,0,0,35,0,0
35,0,186845,12,15,0,5,2,0,1,0,0,45,0,1
52,0,159908,7,8,2,7,3,0,1,0,0,40,0,0
41,0,162189,8,9,2,7,1,0,0,1831,0,40,38,0
29,0,128509,8,9,5,7,3,0,0,0,0,38,36,0
23,0,143032,14,14,2,5,1,0,0,0,0,36,0,0
31,0,382368,6,7,0,1,2,0,1,0,0,40,0,0
40,0,210013,8,9,0,10,2,0,1,0,0,50,0,0
19,0,293928,8,9,2,8,1,0,0,0,0,20,0,0
21,0,208503,9,10,2,10,1,0,1,0,0,10,0,0
37,5,191841,13,13,2,8,3,0,0,8614,0,40,0,1
49,1,355978,12,15,0,5,2,0,1,99999,0,35,0,1
64,4,202738,8,9,0,8,0,0,0,0,0,35,0,0
37,4,144322,11,11,2,8,3,0,0,0,0,43,0,0
70,1,155141,13,13,0,1,2,0,1,0,2377,12,0,1
22,0,160120,5,6,2,10,1,1,1,0,0,30,0,0
29,2,190450,8,9,0,3,2,1,1,0,0,40,5,0
37,0,212900,8,9,0,1,2,0,1,0,0,40,0,0
29,0,115677,13,13,2,0,3,0,1,0,0,40,0,0
38,0,252250,6,7,1,7,3,0,1,0,0,65,0,0
27,0,212041,8,9,2,1,3,0,1,0,0,50,0,0
58,5,198145,13,13,0,8,2,0,1,0,0,35,0,1
60,4,113658,9,10,0,8,0,0,0,0,0,35,0,0
20,0,32426,9,10,2,3,3,0,1,0,0,25,0,0
51,0,98791,9,10,0,3,2,0,1,0,0,40,0,1
37,0,203828,4,5,0,10,2,0,1,0,0,65,0,0
22,5,186634,7,8,2,4,3,0,1,0,0,50,0,1
56,1,125147,5,6,0,10,2,0,1,0,0,60,0,0
26,0,247455,13,13,0,3,0,0,0,5178,0,42,0,1
19,0,97215,9,10,3,3,5,0,0,0,0,25,0,0
37,0,330826,11,11,0,5,0,0,0,0,0,30,0,0
27,0,200802,9,10,2,0,3,0,0,0,0,40,0,0
27,0,156266,8,9,2,3,1,2,1,0,0,20,0,0
52,1,72257,9,10,0,3,2,0,1,0,0,50,0,0
45,0,363087,8,9,3,7,5,4,0,0,0,40,0,0
28,0,25955,9,10,2,1,1,2,1,0,0,40,0,0
20,0,334633,8,9,1,8,3,0,0,0,0,40,0,0
28,0,109162,14,14,2,5,3,0,0,0,0,50,0,0
44,0,569761,11,11,0,6,2,4,1,0,0,40,0,0
30,0,209900,13,13,0,1,2,0,1,0,0,40,0,0
26,5,272986,10,12,2,8,1,4,0,0,0,8,0,0
46,0,82946,8,9,2,3,3,0,0,0,0,40,0,0
51,0,104651,13,13,0,1,2,0,1,0,0,50,0,0
25,4,58441,13,13,2,5,3,0,0,0,0,40,0,0
43,4,269733,8,9,3,2,3,0,1,0,0,40,0,0
36,0,179468,8,9,1,1,3,0,1,0,0,40,0,0
36,0,183081,9,10,2,4,3,0,1,0,0,40,0,0
48,0,102938,13,13,2,2,5,1,0,0,0,40,19,0
24,0,359828,13,13,0,5,2,0,1,0,0,44,0,1
30,0,155659,8,9,1,2,5,0,0,0,0,36,0,0
24,0,585203,13,13,0,4,0,0,0,7688,0,45,0,1
62,0,173601,13,13,0,7,2,0,1,0,0,40,0,0
41,1,214541,8,9,1,10,3,0,1,0,1590,40,0,0
49,1,163352,12,15,0,5,2,0,1,0,0,85,0,1
36,1,153976,8,9,0,10,2,0,1,0,0,50,0,0
47,4,247676,14,14,1,5,5,0,0,5455,0,45,0,0
49,5,155372,14,14,1,5,3,0,0,0,0,40,0,0
52,0,329733,9,10,2,4,3,0,1,0,0,40,0,0
52,0,162576,10,12,0,0,2,0,1,0,0,40,0,1
26,0,176520,8,9,2,8,3,0,1,0,0,53,0,0
51,5,226885,8,9,2,10,3,0,1,0,0,40,0,0
18,0,120781,5,6,2,2,1,0,1,0,0,20,0,0
30,0,375827,8,9,2,6,4,0,1,0,0,40,0,0
46,0,205504,8,9,1,7,3,0,1,0,0,20,0,0
28,0,198813,8,9,2,6,1,4,0,0,0,40,0,0
48,2,254291,13,13,0,4,2,0,1,7298,0,50,0,1
62,0,159908,9,10,0,8,0,0,0,0,0,38,0,1
49,0,40000,13,13,0,3,2,0,1,4064,0,44,0,0
69,0,102874,8,9,4,8,3,0,0,0,0,24,0,0
35,0,117381,13,13,2,4,3,0,1,8614,0,45,0,1
78,0,180239,14,14,4,1,5,1,1,0,0,40,10,0
61,0,539563,9,10,0,4,2,0,1,0,0,45,0,1
24,0,261561,13,13,2,5,3,0,0,0,0,40,0,0
29,0,81057,9,10,2,8,1,0,0,0,0,40,0,0
17,0,41979,5,6,2,9,1,0,1,0,0,40,0,0
27,0,275110,8,9,0,6,2,4,1,0,0,80,0,1
64,0,265661,8,9,0,10,2,0,1,0,0,40,0,0
33,1,193246,8,9,2,4,3,0,1,0,0,55,23,0
32,0,236543,7,8,0,1,4,0,1,0,0,40,20,0
19,0,29510,9,10,2,2,1,0,0,0,0,20,0,0
42,5,105804,6,7,0,9,2,0,1,0,0,40,0,0
24,0,194604,13,13,2,3,1,0,0,0,0,15,0,0
23,0,1038553,8,9,2,4,3,4,1,0,0,45,0,0
51,4,209320,12,15,2,5,3,0,1,3325,0,40,0,0
31,0,193231,13,13,2,0,3,0,1,3325,0,60,0,0
44,0,307468,12,15,0,5,2,0,1,0,0,29,0,1
38,0,255941,14,14,2,4,3,0,0,10520,0,50,0,1
44,4,107845,10,12,1,12,3,0,0,0,0,56,0,1
44,1,567788,2,3,0,9,2,0,1,0,0,40,20,0
38,0,91857,8,9,0,1,2,0,1,0,0,44,0,0
36,0,732569,4,5,1,8,5,0,0,0,0,40,0,0
29,0,86613,1,2,2,2,3,0,1,0,0,20,36,0
46,0,35961,10,12,1,3,3,0,0,0,0,25,5,0
47,0,114754,8,9,0,8,2,0,1,0,0,40,0,0
30,0,235124,8,9,0,10,2,0,1,99999,0,40,0,1
37,4,218490,8,9,0,12,2,0,1,7688,0,35,0,1
27,0,329426,13,13,2,4,3,0,1,0,0,45,0,0
43,0,181015,8,9,1,7,5,0,0,0,0,50,0,0
44,1,264740,12,15,0,5,2,0,1,0,0,40,0,1
31,0,381153,9,10,2,4,5,0,1,0,0,60,0,0
34,0,189759,13,13,0,4,2,0,1,0,1977,45,0,1
39,0,230467,13,13,2,3,1,0,1,0,1092,40,5,0
36,0,218542,9,10,1,1,5,0,0,0,0,40,0,0
57,0,298507,13,13,0,5,2,0,1,3103,0,40,0,1
78,0,111189,3,4,2,7,3,0,0,0,0,35,24,0
24,0,168997,9,10,0,1,2,0,1,0,0,40,0,0
39,0,168894,9,10,2,8,3,0,0,0,0,40,0,0
21,0,149809,10,12,2,3,1,0,1,0,0,40,0,0
34,0,344073,8,9,3,8,3,0,1,0,0,40,0,1
22,0,416165,9,10,2,3,5,0,0,0,0,32,0,0
36,0,41490,9,10,1,8,5,0,0,0,0,40,0,0
61,0,40269,9,10,0,3,2,0,1,0,0,40,0,1
42,0,250536,9,10,3,2,5,4,0,0,0,21,28,0
49,3,105586,11,11,0,1,2,1,1,0,0,40,0,1
58,0,51499,11,11,0,1,2,0,1,0,0,40,0,0
37,4,189878,9,10,0,12,2,0,1,0,0,60,0,0
39,0,179481,8,9,2,0,3,0,1,4650,0,44,0,0
25,0,299765,9,10,3,8,4,4,0,0,0,40,18,0
30,0,54608,13,13,0,8,2,0,1,0,0,40,0,0
36,1,285020,8,9,0,1,2,0,1,2885,0,40,0,0
23,0,201145,8,9,2,1,3,0,1,0,0,65,0,0
51,0,125796,9,10,0,8,0,4,0,0,0,35,18,0
55,0,249072,8,9,0,10,2,0,1,0,0,60,0,0
35,0,99156,13,13,2,3,3,0,1,0,0,50,0,0
45,5,94754,14,14,0,8,2,0,1,0,0,40,7,0
36,0,111128,13,13,0,5,2,0,1,0,0,48,0,1
32,4,157887,8,9,0,1,2,0,1,0,0,40,0,0
39,0,74194,8,9,0,4,2,0,1,0,0,55,0,0
47,2,168191,9,10,0,1,2,0,1,0,0,40,0,0
49,0,28334,9,10,0,4,2,0,1,0,0,45,0,1
44,0,721161,9,10,3,7,3,4,1,0,0,40,0,0
36,0,188069,9,10,0,4,2,0,1,0,0,50,0,1
40,0,145178,9,10,1,1,5,4,0,0,0,30,0,0
17,0,52967,5,6,2,2,1,0,0,0,0,6,0,0
18,0,177578,8,9,2,3,1,0,0,0,0,38,0,0
30,2,185384,9,10,0,4,0,0,0,0,0,25,0,0
66,0,66008,8,9,4,11,3,0,0,0,0,50,2,0
59,0,329059,13,13,2,1,3,0,1,0,0,50,0,0
30,4,348802,8,9,0,8,2,4,1,0,0,40,0,0
50,0,34233,8,9,0,9,2,0,1,0,0,50,0,0
24,0,509629,8,9,2,2,1,0,0,0,0,25,0,0
28,0,27956,12,15,0,5,2,1,1,0,0,99,15,0
44,4,83286,14,14,0,5,0,0,0,0,0,40,0,1
25,0,309098,11,11,2,5,3,0,1,0,0,40,0,0
45,0,188950,14,14,0,4,2,0,1,0,0,50,0,1
20,0,224217,8,9,2,10,3,0,1,0,0,40,0,0
67,0,222899,11,11,1,5,5,0,0,0,0,40,0,0
40,1,123306,12,15,0,5,2,0,1,0,0,45,0,1
52,3,279337,8,9,0,8,2,0,1,0,0,40,0,0
34,0,347166,15,16,2,5,3,0,1,0,0,50,0,1
37,4,251396,10,12,0,5,2,0,1,0,0,45,4,1
17,2,143034,5,6,2,2,1,0,1,0,0,4,0,0
25,0,57635,11,11,0,3,0,0,0,0,0,42,0,1
35,4,162651,13,13,1,5,3,0,1,0,0,40,3,0
63,0,28334,14,14,1,4,3,0,0,0,0,40,0,1
38,4,84570,9,10,2,8,1,2,0,0,0,40,0,0
33,0,181091,13,13,0,8,2,0,1,0,0,60,13,1
51,4,117496,14,14,0,5,0,0,0,0,0,40,0,1
64,5,216160,15,16,0,5,2,0,1,0,0,50,29,1
50,2,204447,9,10,1,12,3,0,1,0,0,40,0,0
18,0,374969,5,6,2,10,3,0,1,0,0,56,0,0
67,0,35015,14,14,2,5,3,0,1,0,0,99,0,0
46,0,179869,8,9,0,1,2,0,1,0,0,40,0,0
60,1,137733,13,13,0,9,2,0,1,0,0,50,0,0
29,0,193125,8,9,2,7,3,0,0,0,0,40,0,0
30,0,103649,9,10,2,2,1,4,0,0,0,40,0,0
56,5,54260,15,16,0,5,3,1,1,2885,0,40,11,0
29,0,197932,8,9,0,6,0,0,0,0,0,40,20,1
37,0,249720,13,13,2,8,5,4,0,0,0,27,0,0
55,0,223613,1,2,1,11,5,0,0,0,0,30,12,0
24,0,259865,8,9,2,8,3,0,0,0,0,30,0,0
21,0,301694,8,9,2,1,3,0,1,0,0,35,20,0
46,2,276934,13,13,0,3,2,0,1,0,0,70,0,1
25,0,395512,7,8,0,7,4,3,1,0,0,40,20,0
40,0,168071,8,9,2,1,1,0,1,0,0,28,0,0
23,0,45317,9,10,3,3,1,0,0,0,0,40,0,0
43,1,311177,9,10,2,10,3,4,1,0,0,30,0,0
29,1,190636,9,10,0,1,2,2,1,0,1485,60,0,1
59,0,221336,5,6,4,2,4,1,0,0,0,40,15,0
28,0,107389,8,9,2,4,1,0,1,0,0,32,0,0
17,0,293440,6,7,2,8,1,0,0,0,0,15,0,0
53,0,145409,8,9,0,7,2,0,1,0,0,40,0,1
22,0,213902,2,3,2,11,4,0,0,0,0,40,36,0
63,0,100099,8,9,5,1,3,0,1,0,0,40,0,0
32,0,191856,14,14,0,3,0,0,0,0,0,45,0,1
40,4,233891,8,9,2,8,5,4,0,0,0,35,0,0
61,1,96073,12,15,0,5,2,0,1,0,0,50,2,1
35,0,474136,8,9,2,1,3,0,1,0,1408,40,0,0
43,1,355856,13,13,0,4,2,1,1,0,0,50,15,0
48,1,139212,9,10,1,1,3,0,1,0,0,40,0,0
56,5,143931,13,13,4,5,3,0,0,0,0,40,0,0
51,3,160703,8,9,0,8,2,0,1,0,0,40,0,0
34,0,191291,9,10,2,1,3,0,1,0,0,40,0,0
44,0,68729,9,10,0,3,2,1,1,0,1902,40,0,1
37,0,227545,9,10,0,3,2,0,1,0,0,44,0,1
36,0,32776,13,13,0,4,2,0,1,0,1977,40,0,1
34,0,228881,9,10,3,7,3,3,1,0,0,40,0,0
23,0,84648,9,10,2,3,1,0,0,0,0,25,0,0
63,3,101996,14,14,1,5,3,0,1,0,0,40,0,1
47,4,285060,14,14,0,4,2,0,1,0,1977,41,0,1
55,2,209569,8,9,1,3,5,0,0,0,0,50,0,1
31,4,331126,13,13,2,12,1,4,1,0,0,48,0,0
27,0,279872,9,10,1,2,3,0,1,0,0,40,0,0
58,0,150560,13,13,1,8,3,0,0,14084,0,40,0,1
28,4,185647,9,10,0,12,2,0,1,0,0,48,0,0
52,0,128871,3,4,1,7,3,0,0,0,0,64,0,0
31,3,386331,8,9,0,8,2,4,1,0,0,50,0,0
53,0,117814,9,10,1,8,5,0,0,0,0,38,0,0
43,0,220609,9,10,1,0,3,0,0,0,0,50,0,0
43,4,117022,8,9,5,9,5,4,1,0,0,40,0,0
50,2,176751,14,14,1,4,3,0,1,0,0,80,0,1
37,0,80410,6,7,0,2,2,0,1,0,0,40,0,0
26,0,127202,8,9,1,7,3,0,1,0,0,40,0,0
22,0,121471,6,7,2,3,3,0,0,0,0,40,0,0
22,0,219086,9,10,0,3,2,0,1,0,0,55,0,0
59,0,271571,9,10,0,1,2,0,1,15024,0,50,0,1
30,0,241583,9,10,0,7,2,0,1,0,0,40,0,0
24,0,374253,8,9,3,2,3,0,0,0,0,55,0,0
30,0,214993,8,9,0,1,2,0,1,0,0,40,0,0
50,4,199995,13,13,1,12,3,0,1,0,0,40,0,1
38,0,450924,7,8,0,2,2,0,1,3942,0,40,0,0
29,0,120359,8,9,0,8,2,0,1,0,0,40,0,0
76,0,93125,8,9,0,3,2,0,1,1424,0,24,0,0
21,0,187513,11,11,2,1,5,0,1,0,0,40,0,0
65,0,243569,9,10,4,2,5,0,0,0,0,24,0,0
43,0,295510,8,9,0,4,2,0,1,0,0,45,0,1
29,0,29732,13,13,0,5,0,0,0,0,0,24,0,0
32,0,211743,13,13,2,3,3,0,1,0,0,45,0,0
37,0,251396,10,12,0,4,2,0,1,0,0,65,0,1
64,0,477697,8,9,0,4,2,0,1,0,0,16,0,0
49,0,151584,9,10,0,1,2,0,1,0,0,40,0,1
44,0,193882,13,13,0,4,2,0,1,0,0,40,0,1
34,0,242460,13,13,0,4,2,0,1,7688,0,40,0,1
35,0,411395,9,10,0,4,2,0,1,0,0,36,0,0
53,0,191025,9,10,1,8,3,0,0,0,0,43,0,0
24,0,154571,11,11,2,3,5,1,1,0,0,50,10,0
31,0,208657,9,10,1,8,5,0,0,0,0,40,0,0
25,0,29599,9,10,0,10,2,0,1,0,0,38,0,0
36,0,423711,8,9,0,7,2,0,1,0,0,45,0,0
29,0,122000,9,10,2,3,3,0,1,0,0,60,0,0
37,0,148581,8,9,0,10,2,0,1,0,0,50,0,1
42,1,222978,15,16,2,5,3,0,0,0,0,45,0,0
30,0,149118,8,9,1,1,3,0,0,0,0,40,0,0
32,2,218407,9,10,2,4,3,0,1,0,0,70,12,0
47,1,112200,13,13,2,4,3,4,1,10520,0,45,0,1
44,0,85604,8,9,1,1,3,0,1,0,0,40,0,1
19,0,111232,8,9,2,3,1,0,1,0,0,40,0,0
22,0,99199,8,9,0,4,2,0,1,0,0,48,0,0
51,0,199995,4,5,0,1,2,0,1,0,0,50,0,1
69,0,122850,8,9,0,1,2,0,1,0,0,16,0,0
33,1,361497,8,9,2,5,3,0,1,0,0,40,0,0
22,4,399020,9,10,2,8,3,0,0,0,0,55,0,0
33,0,345277,13,13,2,0,3,0,0,0,0,45,0,1
20,3,55233,9,10,2,8,4,0,0,0,0,40,0,0
28,1,200515,9,10,0,1,2,0,1,0,0,40,0,0
25,0,188119,8,9,2,6,3,0,0,0,0,40,0,0
27,0,176683,8,9,2,2,3,0,1,0,0,48,0,0
22,0,309178,8,9,2,10,1,0,1,0,0,40,0,0
67,1,40021,8,9,0,9,2,0,1,0,0,35,0,0
31,2,49923,8,9,0,4,2,0,1,0,0,40,0,0
43,3,325706,12,15,0,5,2,1,1,0,0,50,7,1
33,0,124407,13,13,2,5,3,0,0,0,0,40,0,0
37,1,301568,8,9,0,5,0,0,0,0,0,35,0,1
27,0,339956,8,9,0,10,2,4,1,0,0,60,0,0
36,0,176335,9,10,2,10,3,0,1,0,0,40,0,0
33,0,198452,10,12,1,3,3,0,0,0,0,45,0,0
63,0,213945,13,13,0,3,2,0,1,15024,0,40,13,1
48,0,171807,13,13,1,2,5,0,0,0,0,56,0,1
25,0,362826,8,9,2,6,4,0,1,0,0,45,0,0
41,1,344329,8,9,0,2,2,0,1,0,0,10,0,0
26,0,137678,8,9,2,2,3,0,1,0,0,40,0,0
23,0,175424,9,10,2,8,1,4,0,0,0,40,0,0
33,5,73296,8,9,2,2,5,4,0,1831,0,40,0,0
30,5,137613,14,14,0,5,2,1,1,0,0,17,27,0
67,1,354405,8,9,4,2,3,0,0,0,0,20,0,0
32,0,130057,8,9,0,3,2,0,1,0,0,55,0,1
48,1,362883,8,9,1,1,3,0,1,0,0,60,0,1
51,0,49017,8,9,4,2,3,0,0,0,0,24,0,0
39,0,149943,14,14,2,3,3,1,1,0,0,40,11,0
40,2,99185,13,13,0,5,2,0,1,0,0,60,0,0
40,0,294708,8,9,0,10,2,4,1,0,0,40,0,1
19,0,228238,8,9,2,7,4,0,1,0,0,40,20,0
